00003821 PELTONA              018 06-29-1849 196 
00003822 ASHBURTON            004 06-30-1849 299 
00003823 ARGYLE               004 06-26-1849 156 
00003824 RICHARD ALSOP        004 07-02-1849 262 
00003825 MONTREAL OF NY       134 06-30-1849 196 
00003826 CONSTELLATION        004 07-03-1849 532 
00003827 MARTHA J. WARD       004 07-05-1849 132 
00003828 CALEDONIA            003 07-05-1849 231 
00003829 THOMAS BAKER         035 07-03-1849 093 
00003830 ESCORT               149 07-03-1849 003 
00003831 CHENANGO             018 07-03-1849 147 
00003832 SATELLITE            059 07-05-1849 235 
00003833 CENTURION            004 07-03-1849 305 
00003834 W.H. HARBECK         004 07-03-1849 290 
00003835 HENRY POTTINGER      004 07-05-1849 237 
00003836 NAOMI                004 07-06-1849 226 
00003837 CHARLES SAUNDERS     004 07-03-1849 278 
00003838 VIRGINIA             004 07-03-1849 242 
00003839 IVANHOE              004 07-02-1849 394 
00003840 ALEXINA              134 07-06-1849 154 
00003841 MARIANE              018 07-02-1849 291 
00003842 YORKSHIRE            004 07-05-1849 243 
00003843 CAROLINE NESMITH     004 07-02-1849 318 
00003844 Unknown              061 07-03-1849 114 
00003845 EUGENIA              140 07-25-1849 002 
00003848 AYOFF                003 07-02-1849 145 
00003850 Z. RING              020 07-02-1849 001 
00003851 NICOLAI AND JOVAN    061 07-02-1849 151 
00003852 ASIA                 046 07-05-1849 244 
00003853 RAPPAHANNOCK         004 07-05-1849 446 
00003854 LADY MILTON          059 07-05-1849 231 
00003855 CYNTHIA              250 06-28-1849 002 
00003856 BRYAN ABBS           134 07-05-1849 121 
00003857 PREDRAGA             038 07-20-1849 001 
00003858 ST. JOHN             004 07-05-1849 294 
00003859 MECCA                183 07-05-1849 042 
00003860 GLENLYON             004 07-06-1849 290 
00003861 SALACIA              004 07-07-1849 272 
00003862 CUSHLAMACHREE        035 07-06-1849 142 
00003863 OREGON               061 07-09-1849 032 
00003864 FEROZEPORE           004 07-06-1849 311 
00003865 QUEBEC               183 07-06-1849 105 
00003866 KATE HUNTER          004 07-07-1849 123 
00003867 ORION                171 07-09-1849 003 
00003868 GERMANIA             061 07-06-1849 143 
00003869 JANE                 004 07-06-1849 173 
00003870 MARIA BRENNAN        134 07-06-1849 102 
00003871 ST. GEORGE           004 07-12-1849 301 
00003872 VICTORIA             050 07-06-1849 081 
00003873 MARY ANN HENRY       134 07-09-1849 177 
00003874 CHARLOTTE            004 07-09-1849 239 
00003875 GREAT BRITAIN        134 07-12-1849 130 
00003876 LIVERPOOL            004 07-17-1849 200 
00003877 TADMOR               173 07-16-1849 233 
00003878 KOREA                018 07-23-1849 245 
00003879 DAVID CANNON         004 07-18-1849 607 
00003880 FAVORITE             004 07-26-1849 212 
00003881 SIDDONS              004 07-18-1849 292 
00003882 CORA LINN            006 07-19-1849 055 
00003883 MONTEZUMA            004 07-19-1849 324 
00003884 HELEN                018 07-23-1849 134 
00003885 SUPERB               006 07-19-1849 202 
00003886 NAPOLEON             018 07-21-1849 104 
00003887 ALICE WILSON         059 07-21-1849 312 
00003888 EMERALD              046 07-24-1849 070 
00003889 VANDALIA             004 07-21-1849 072 
00003890 BRITISH OAK          106 07-30-1849 087 
00003891 BERKENHEAD           194 07-23-1849 264 
00003892 DUKE OF WELLINGTON   059 07-23-1849 152 
00003893 Unknown              006 07-24-1849 006 
00003894 BACHE MCEVERS        046 07-26-1849 075 
00003895 DEVONSHIRE           061 07-24-1849 006 
00003896 COLUMBIA             004 08-01-1849 430 
00003897 LADY OF THE LAKE     006 07-26-1849 166 
00003898 VICTORIA             194 07-26-1849 240 
00003899 JULIA HOWARD         004 07-27-1849 205 
00003900 JNO. KERR            006 07-28-1849 064 
00003901 ARCTIC               004 01-02-1851 453 
00003902 SIDDONS              004 01-06-1851 368 
00003903 NORTHUMBERLAND       061 01-08-1851 014 
00003904 J.Z.                 004 01-08-1851 277 
00003905 ANDREW FOSTER        004 01-15-1851 405 
00003906 ROSCIUS              004 02-04-1851 413 
00003907 CORNELIA             004 02-19-1851 378 
00003908 MARGARET EVANS       061 03-01-1851 001 
00003909 PATRICK HENTY        061 03-13-1851 007 
00003910 DEWITT CLINTON       004 03-18-1851 282 
00003911 JAMES WRIGHT         004 03-26-1851 343 
00003913 MANHATTAN            004 04-05-1851 662 
00003915 CONSTANTINE          004 04-14-1851 482 
00003916 CHINA                004 04-14-1851 209 
00003917 SIDONS               004 04-14-1851 366 
00003918 ARTIC                004 04-15-1851 433 
00003919 ALBERT GALLATIN      004 04-19-1851 658 
00003921 CORA LYNN            006 04-21-1851 072 
00003922 ANNE                 004 04-28-1851 232 
00003923 NIAGARA              004 04-28-1851 204 
00003925 VANDALIA             004 05-01-1851 091 
00003927 JOHN HENRY           061 05-16-1851 049 
00003929 MARY MORRIS          006 05-20-1851 051 
00003930 HARMONY              004 05-22-1851 176 
00003931 TRUMBULL             004 05-23-1851 289 
00003932 LADY FRANLIN         004 05-24-1851 351 
00003933 MARCH. OF CLYSDALE   006 05-29-1851 097 
00003935 HUNGARIAN            004 06-05-1851 492 
00003936 HARRIET              006 06-07-1851 051 
00003937 GUY MANNERING        004 06-16-1851 450 
00003939 A.Z.                 004 06-30-1851 247 
00003940 PRINCETON            004 07-03-1851 305 
00003941 AMERICA              004 07-05-1851 333 
00003942 WM. D. SEWELL        004 07-07-1851 191 
00003943 QUEEN OF THE WEST    004 07-09-1851 327 
00003944 SHANNON              004 07-10-1851 264 
00003945 HARMONIA             006 07-14-1851 023 
00003946 EXCELSIOR            004 07-21-1851 207 
00003947 UNIVERSE             004 07-24-1851 286 
00003948 MANHATTAN            004 07-30-1851 535 
00003951 HYNDEFORD            006 08-02-1851 013 
00003952 VANGUARD             004 08-07-1851 145 
00003953 W. LOUIS             004 08-11-1851 248 
00003954 GEN. DUNLOP          004 08-14-1851 240 
00003955 MARMION OF NY        004 08-15-1851 139 
00003958 YORKSHIRE            004 08-21-1851 319 
00003959 CONQUEROR            004 08-29-1851 103 
00003962 MORTIMER LIVINGSTON  004 09-06-1851 244 
00003963 FRANCIS P. SAGE      004 09-13-1851 411 
00003964 MECHANICS' OWN       061 09-15-1851 051 
00003965 ROSCIUS              004 09-16-1851 373 
00003966 RAJAH                004 09-17-1851 012 
00003967 MARY MORRIS          006 09-23-1851 085 
00003968 ROLINA               006 09-25-1851 076 
00003969 GUY MANNERING        004 09-25-1851 569 
00003973 WESTERN WORLD        004 10-13-1851 559 
00003974 LIBERTY              006 10-04-1851 049 
00003975 PRINCETON            004 10-27-1851 354 
00003976 QUEEN OF THE WEST    004 10-29-1851 355 
00003977 COLUMBIA             004 11-05-1851 451 
00003978 SHANNON              004 11-11-1851 303 
00003979 MARTHA J. WARD       004 11-13-1851 233 
00003980 EMMA FIELDS          004 11-13-1851 357 
00003982 GOV. HINCKLEY        006 11-22-1851 057 
00003984 VANGUARD             004 12-08-1851 245 
00003985 ANDREW FOSTER        004 12-08-1851 434 
00003986 ARCTIC               004 12-15-1851 456 
00003987 ST. PATRICK          004 12-24-1851 363 
00003988 SIDDONS              004 12-29-1851 283 
00003989 ATLAS                004 07-28-1849 248 
00003990 MARY                 006 07-31-1849 106 
00003991 CANTON               018 08-01-1849 183 
00003992 CREMONA              035 07-31-1849 241 
00003993 INDIANA              199 08-02-1849 001 
00003994 JOHN BARING          004 08-04-1849 033 
00003995 LIVELY               035 08-04-1849 108 
00003996 ORION                046 08-04-1849 069 
00003997 ROLLA                061 08-04-1849 057 
00003998 HUNTRESS             251 08-06-1849 001 
00004000 AMERICA              004 08-06-1849 411 
00004001 WISCONSIN            004 08-09-1849 122 
00004002 WATERLOO             004 08-10-1849 298 
00004003 PRINCE ALBERT        061 08-08-1849 004 
00004004 QUEEN OF THE WEST    004 08-10-1849 164 
00004005 PILGRIM              006 08-10-1849 057 
00004006 PIONEER              061 08-10-1849 081 
00004007 BROOKSBY             006 08-10-1849 001 
00004008 BROTHERS             006 08-10-1849 017 
00004009 AMERICA              004 08-10-1849 002 
00004010 MARMION              004 08-10-1849 209 
00004011 NEW YORK             004 08-11-1849 317 
00004013 HYNDEFORD            006 08-11-1849 155 
00004014 CONSTITUTION         004 08-11-1849 205 
00004015 GREAT WESTERN        060 08-11-1849 011 
00004016 M. HAWES             252 08-11-1849 169 
00004017 L.Z.                 004 08-11-1849 149 
00004018 ANN DASHWOOD         004 08-13-1849 247 
00004019 JUNIATA              061 08-11-1849 069 
00004020 GENERAL GREENE       059 08-13-1849 124 
00004021 CALENDAR             004 08-14-1849 213 
00004022 WESTMINSTER          061 08-11-1849 001 
00004023 SIR WM. MOLESWORTH   006 08-14-1849 037 
00004024 NIAGARA              004 08-14-1849 231 
00004025 ANDREW FOSTER        004 08-14-1849 359 
00004026 JESSICA              004 08-14-1849 361 
00004027 HERO                 148 08-04-1849 002 
00004028 GROWLER              148 08-07-1849 001 
00004029 COLONIST             003 08-09-1849 004 
00004031 AMERICAN EAGLE       061 08-01-1849 164 
00004032 MARCHIONESS OF BUTE  053 08-15-1849 297 
00004033 HARRIET AND AUGUSTA  004 08-17-1849 178 
00004034 ODESSA               059 08-17-1849 135 
00004035 CALEB GRIMSHAW       004 08-15-1849 114 
00004036 BOADICEA             004 08-15-1849 250 
00004037 EL DORADO            003 08-15-1849 312 
00004039 HARTFORD             004 08-15-1849 203 
00004040 LAUREL               003 08-18-1849 261 
00004041 JOHN FULDEN          004 08-18-1849 218 
00004042 HENRY CLAY           004 08-18-1849 308 
00004043 SHERIDAN             004 08-16-1849 261 
00004044 OREGON               183 08-17-1849 080 
00004045 NORTHUMBERLAND       061 08-18-1849 200 
00004046 MONUMENT             004 08-18-1849 027 
00004047 HUMPHREY PURINTON    004 08-20-1849 175 
00004048 WM. HITCHCOCK        006 08-20-1849 006 
00004049 OXFORD               004 08-21-1849 212 
00004050 SOLON                004 08-20-1849 041 
00004052 R.A. PARK            035 08-21-1849 151 
00004053 HUGUENOT             004 08-22-1849 049 
00004054 FANNY                003 08-23-1849 131 
00004055 BOMBAY               004 08-22-1849 260 
00004056 HEATHER BELL         134 08-22-1849 137 
00004057 ELSINOR              004 08-22-1849 258 
00004058 LADY OF THE LAKE     198 08-23-1849 007 
00004059 POLANDER             061 08-22-1849 051 
00004060 JERSEY               004 08-21-1849 184 
00004061 ROSALINDA            004 08-23-1849 061 
00004062 NEW HAMPSHIRE        004 08-23-1849 230 
00004063 RICHARD COBDEN       004 08-24-1849 162 
00004064 SARAH SANDS          004 08-25-1849 037 
00004065 LINDEN               106 08-25-1849 145 
00004066 HALCYON              004 08-25-1849 232 
00004067 ERIN GO BRAGH        004 08-25-1849 183 
00004068 FANCHON              004 08-25-1849 097 
00004069 JOHN R. SKIDDY       004 08-27-1849 184 
00004070 ABBY PRATT           004 08-25-1849 201 
00004074 ST. LAWRENCE         018 08-27-1849 093 
00004075 REPUBLIC             004 08-27-1849 368 
00004076 CLARENCE             035 08-27-1849 105 
00004077 LAURA                134 08-28-1849 082 
00004078 CAROLINE READ        004 08-29-1849 151 
00004079 JENNY LIND           018 08-28-1849 161 
00004080 HOLYOKE              004 08-29-1849 017 
00004081 PRINCE OF WALES      004 08-29-1849 247 
00004082 LONDON               067 09-19-1849 004 
00004083 TERRA NOVA           148 08-29-1849 001 
00004085 DROMAHAIR            106 10-03-1849 114 
00004086 BARBARA              059 08-30-1849 159 
00004087 CANADA               004 08-21-1849 044 
00004088 OHIO                 035 09-20-1849 105 
00004089 CAMBRIDGE            004 09-01-1849 284 
00004090 NIAGARA              004 09-07-1849 006 
00004091 MINERVA              070 09-12-1849 008 
00004092 CONSTITUTION         004 09-05-1849 429 
00004093 INDUSTRY             059 09-07-1849 220 
00004094 SILAS GREENMAN       004 09-03-1849 113 
00004095 JESSORE              004 09-01-1849 171 
00004096 FAIRFIELD            004 09-03-1849 141 
00004098 ST. PATRICK          004 09-03-1849 148 
00004099 WM. CHASE            003 09-04-1849 118 
00004101 SWAN                 046 09-05-1849 100 
00004102 ABERDEEN             004 09-07-1849 277 
00004104 YORKTOWN             061 09-12-1849 245 
00004105 EMPIRE STATE         004 09-03-1849 013 
00004106 LIBERTY              004 09-13-1849 093 
00004107 A.Z.                 004 09-15-1849 174 
00004108 SCHOODIAC            004 09-07-1849 310 
00004109 DEVONSHIRE           004 09-10-1849 345 
00004110 GARRICK              004 09-12-1849 223 
00004111 CALCUTTA             004 09-13-1849 196 
00004112 CATHERINE            059 09-13-1849 267 
00004113 ELVIRA               255 09-23-1849 001 
00004114 MARGARET             173 09-17-1849 093 
00004116 INDEPENDENCE         061 09-22-1849 066 
00004118 HYPERION             006 09-14-1849 185 
00004119 CHRISTIAN            006 09-17-1849 020 
00004120 JAMESTOWN            004 09-17-1849 260 
00004123 FOREST KING          004 09-17-1849 155 
00004124 KINGSTON             004 09-18-1849 186 
00004125 SENATOR              004 09-22-1849 232 
00004126 SUSAN                006 09-19-1849 068 
00004127 ELIJAH SWIFT         006 09-20-1849 018 
00004128 LADY OF THE LAKE     060 09-28-1849 003 
00004129 WEST POINT           004 09-22-1849 212 
00004130 NEW WORLD            004 09-21-1849 408 
00004131 SIR HARRY SMITH      004 09-24-1849 246 
00004132 PRINCETON            004 09-20-1849 239 
00004133 REINZI               018 09-22-1849 196 
00004134 ELIZABETH            059 09-29-1849 077 
00004135 CAMBRIA              004 09-22-1849 001 
00004136 COLUMBINE            252 10-02-1849 132 
00004137 Unknown              134 09-24-1849 089 
00004138 JAMES H. SHEPHERD    004 09-25-1849 147 
00004139 E.Z.                 004 09-25-1849 226 
00004141 NOEMIE               004 09-25-1849 225 
00004142 SHANNON              004 09-26-1849 273 
00004143 N.H. WOLF            004 09-28-1849 202 
00004144 BURLINGTON           004 09-26-1849 175 
00004145 Unknown              171 09-28-1849 018 
00004146 ANN HARLEY           006 09-28-1849 018 
00004147 CRESCENT CITY        004 09-27-1849 004 
00004148 JOHN HANCOCK         004 09-28-1849 312 
00004149 ISAAC WRIGHT         004 09-27-1849 318 
00004150 WYANDOTTE            134 09-29-1849 126 
00004151 ENTERPRIZE           004 10-03-1849 237 
00004153 FALCON               198 10-22-1849 006 
00004154 NASCONOMO            004 10-03-1849 227 
00004155 VICTORIA             067 10-06-1849 001 
00004159 ROSE                 181 10-08-1849 009 
00004160 MINNESOTA            004 10-08-1849 157 
00004161 MINERVA              070 10-15-1849 004 
00004162 BROTHERS             053 10-08-1849 113 
00004163 HANNAH THORNTON      003 10-02-1849 142 
00004164 HOTTINGUER           004 10-09-1849 224 
00004165 MOUNTAINEER          183 10-03-1849 141 
00004166 GREAT WESTERN        247 10-10-1849 006 
00004167 ARAB                 018 10-06-1849 140 
00004168 CANADA               188 10-04-1849 035 
00004169 COLUMBUS             004 10-08-1849 365 
00004171 MADISON              171 10-17-1849 009 
00004174 ALBERT               067 11-02-1849 001 
00004177 YORKSHIRE            004 10-17-1849 360 
00004178 GUY MANNERING        004 10-12-1849 441 
00004179 ZELPAH P. BROWN      059 10-10-1849 136 
00004180 SARAH MARIA          106 10-19-1849 078 
00004181 DEWITT CLINTON       004 10-15-1849 141 
00004182 MONTREAL             134 10-15-1849 185 
00004183 ROSCIUS              004 10-16-1849 313 
00004184 IVANHOE              004 10-19-1849 256 
00004185 HINDOSTAN            004 10-17-1849 079 
00004186 DUCHESS OF KENTS     004 10-22-1849 021 
00004187 LONDON               061 10-15-1849 019 
00004189 ATLANTIC             016 10-16-1849 001 
00004190 CORNELIA             004 10-11-1849 211 
00004191 ASHBURTON            004 10-18-1849 415 
00004192 MARGARET EVANS       061 10-19-1849 037 
00004193 NIAGARA              004 10-20-1849 003 
00004194 EFFINGHAM            046 10-22-1849 265 
00004195 CHARLOTTE HARRISON   173 10-31-1849 051 
00004197 MORTIMER LIVINGSTON  004 10-19-1849 275 
00004198 WARRIOR              018 10-22-1849 088 
00004199 VICTORIA             061 10-22-1849 035 
00004200 ENTERPRIZE           059 10-18-1849 176 
00004201 METEOR               004 10-22-1849 194 
00004202 MONTEZUMA            004 10-29-1849 337 
00004203 CONSTELLATION        004 10-24-1849 836 
00004205 GERTRUDE             004 10-30-1849 250 
00004206 KATE                 004 10-29-1849 151 
00004207 BRITISH QUEEN        059 10-30-1849 241 
00004208 CHAOS                004 10-31-1849 031 
00004209 ST. GEORGE           004 11-01-1849 306 
00004211 SIDDONS              004 11-12-1849 331 
00004212 SARDINIA             004 10-31-1849 202 
00004213 MARGARET             006 11-02-1849 057 
00004214 LIVERPOOL            004 11-10-1849 333 
00004215 MARIA                018 11-05-1849 106 
00004216 LADY OF THE LAKE     060 11-12-1849 001 
00004217 ADIRONDACK           004 11-12-1849 030 
00004218 RAPPAHANOCK          004 11-12-1849 417 
00004220 DEVONSHIRE           061 11-03-1849 001 
00004221 HOUGHTON             004 11-13-1849 293 
00004223 GENERAL SCOTT        059 11-14-1849 113 
00004224 AMERICA              004 11-17-1849 002 
00004225 COLUMBUS             004 11-21-1849 420 
00004226 DENMARK              004 11-14-1849 039 
00004227 MARGARET             018 11-16-1849 133 
00004228 MARIA                182 11-19-1849 001 
00004230 CORA LINN            006 11-19-1849 038 
00004231 CORSAIR              060 11-27-1849 006 
00004233 AMERICAN EAGLE       061 11-26-1849 005 
00004234 JAVA                 004 11-28-1849 188 
00004235 INDIAN QUEEN         061 11-05-1849 075 
00004236 WM. H. HARBECK       004 11-26-1849 345 
00004237 JOSEPHINE            018 11-30-1849 214 
00004238 Unknown              006 11-30-1849 014 
00004240 MEDOMACK             004 12-01-1849 234 
00004241 WATERLOO             004 12-03-1849 292 
00004242 MARMION              004 12-04-1849 291 
00004243 L.Z.                 004 12-03-1849 252 
00004244 DEBORAH              004 12-04-1849 161 
00004245 PATRICK HENRY        004 12-05-1849 284 
00004246 GREAT WESTERN        247 12-10-1849 010 
00004247 NEW YORK             004 12-18-1849 340 
00004248 WESTMINSTER          061 12-10-1849 024 
00004249 ADMIRAL              004 12-06-1849 262 
00004250 ABEONA               004 12-07-1849 304 
00004251 MINERVA              070 12-06-1849 004 
00004252 CENTURION            004 12-12-1849 626 
00004253 JANE GOWDIE          061 12-18-1849 015 
00004255 PHILADELPHIA         004 12-31-1849 565 
00004256 JANET                053 12-20-1849 115 
00004257 HIBERNIA             004 12-18-1849 005 
00004258 Unknown              004 01-14-1850 253 
00004259 QUEEN OF THE WEST    004 12-17-1849 385 
00004260 OREGON               004 12-19-1849 078 
00004261 WISCONSIN            004 01-02-1850 200 
00004262 LADY MILTON          059 01-02-1850 230 
00004264 ALBION               035 01-03-1850 144 
00004265 CONSTITUTION         004 01-09-1850 258 
00004266 CAMBRIDGE            004 01-09-1850 223 
00004267 SHERIDAN             004 01-09-1850 367 
00004268 SOUTHHAMPTON         061 01-09-1850 048 
00004270 JOHN R. SKIDDY       004 01-09-1850 243 
00004271 J.Z.                 004 01-10-1850 251 
00004272 JAS H. SHEPHERD      004 01-12-1850 203 
00004273 YORKTOWN             061 01-10-1850 066 
00004274 OHIO                 006 01-10-1850 028 
00004275 ANDREW FOSTER        004 01-11-1850 453 
00004276 BROOKSBY             006 01-12-1850 137 
00004277 LADY HOBART          004 01-12-1850 267 
00004278 GARRICK              004 01-12-1850 258 
00004279 OXFORD               004 01-12-1850 222 
00004281 ST. PATRICK          004 01-12-1850 275 
00004284 SIR WM. MOLESWORTH   247 01-16-1850 192 
00004285 NEW WORLD            004 01-15-1850 170 
00004286 A.Z.                 004 01-14-1850 226 
00004287 HYNDEFORD            006 01-15-1850 039 
00004289 ENTERPRISE           004 01-15-1850 202 
00004290 IVANHOE              004 01-15-1850 299 
00004292 VANDALIA             004 01-17-1850 168 
00004293 FIDELIA              004 01-17-1850 261 
00004294 SARAH                151 01-15-1850 345 
00004295 ANN KENNY            004 01-18-1850 179 
00004296 JOHN MARSHALL        061 01-18-1850 004 
00004298 HEATHER BELL         134 01-20-1850 137 
00004300 LIBERTY              006 02-11-1850 011 
00004303 JANE BLACK           134 01-28-1850 245 
00004304 SHENNON              004 02-20-1850 392 
00004305 WEST POINT           004 02-13-1850 133 
00004306 ROSCIUS              004 02-15-1850 196 
00004307 LONDON               061 02-18-1850 019 
00004308 SILAS GREENMAN       004 02-22-1850 194 
00004309 IDA KISS             149 01-10-1850 104 
00004310 SARAH PARKER         053 01-14-1850 150 
00004311 NAOMI                004 01-23-1850 233 
00004312 JAMES DRAKE          004 02-25-1850 085 
00004313 ANN HARLEY           006 02-25-1850 001 
00004314 MARGARET EVANS       061 02-23-1850 010 
00004315 IOWA                 006 03-01-1850 015 
00004316 CATHERINE            004 02-22-1850 246 
00004317 ST. GEORGE           004 03-01-1850 166 
00004318 HENDRIK HUDSON       061 02-22-1850 001 
00004319 MONTEZUMA            047 02-16-1850 002 
00004320 ISAAC WRIGHT         004 02-23-1850 154 
00004321 EUROPA               004 04-06-1850 008 
00004322 M. STURAT ELPHINSTON 006 02-25-1850 021 
00004323 EXCELSIOR            004 03-12-1850 171 
00004324 SIR HENRY POTTINGER  018 03-01-1850 179 
00004327 SWITZERLAND          061 03-13-1850 004 
00004328 COLUMBUS             004 02-25-1850 372 
00004329 COLUMBIA             004 04-05-1850 320 
00004330 BRYAN ABBS           134 03-07-1850 126 
00004331 CONSTELLATION        004 03-08-1850 300 
00004332 JAMESTOWN            004 03-11-1850 314 
00004333 ASHBURTON            004 03-12-1850 319 
00004335 ABERDEEN             004 03-13-1850 259 
00004336 GERTRUDE             004 03-15-1850 269 
00004337 JOHN CURRIER         004 03-16-1850 260 
00004338 KATE HUNTER          004 03-16-1850 246 
00004339 DAVID CANNON         004 01-14-1850 595 
00004340 DEWITT CLINTON       004 02-25-1850 265 
00004341 MARMION              004 03-20-1850 262 
00004342 YORKSHIRE            004 02-21-1850 181 
00004344 JACOB A. WESTERVELT  004 03-20-1850 430 
00004346 MONTEZUMA            004 03-11-1850 347 
00004347 WM. H. HARBECK       004 03-20-1850 310 
00004348 EMPIRE STATE         004 01-14-1850 537 
00004349 EUROPA               061 02-11-1850 003 
00004351 OHIO                 229 03-26-1850 001 
00004353 RHEIN                004 03-22-1850 267 
00004355 LIVERPOOL            004 04-03-1850 296 
00004356 SIDDONS              004 04-04-1850 331 
00004357 JAMES WRIGHT         004 04-05-1850 149 
00004358 ELIZA HELEN          193 04-06-1850 002 
00004359 SAMUEL CAMPBELL      199 04-06-1850 004 
00004360 WESTMINSTER          061 04-08-1850 019 
00004361 AMERICAN EAGLE       061 03-23-1850 005 
00004362 COLONIST             004 04-08-1850 201 
00004363 ROSANNA              261 04-01-1850 008 
00004366 GUY MANNERING        004 04-08-1850 432 
00004367 EMPIRE CITY          270 04-08-1850 009 
00004368 WASHINGTON           004 04-08-1850 489 
00004369 PATRICK HENRY        004 04-08-1850 274 
00004373 WATERLOO             004 04-08-1850 312 
00004374 TICONDEROGA          004 04-08-1850 371 
00004375 STAR OF THE WEST     004 04-13-1850 341 
00004376 NISIDI STEWART       046 04-08-1850 240 
00004377 CENTURION            004 04-13-1850 421 
00004378 VANGUARD             004 05-27-1850 254 
00004379 PRINCETON            004 04-19-1850 430 
00004380 OHIO                 017 04-24-1850 001 
00004381 BELLOND              052 04-17-1850 036 
00004382 INDUSTRY             059 04-19-1850 226 
00004383 QUEEN OF THE WEST    004 04-13-1850 409 
00004384 MARY RUSSELL         134 05-27-1850 093 
00004385 MARY MORRIS          006 04-24-1850 014 
00004386 CITY OF GLASGOW      006 05-04-1850 101 
00004387 ALBERT GALLATIN      004 01-09-1850 371 
00004388 YORKSHIRE            004 05-27-1850 295 
00004389 MOUNTAINEER          183 05-18-1850 156 
00004390 JOHN HANCOCK         004 04-09-1850 255 
00004391 MONMOUTH             112 05-18-1850 001 
00004393 JOHN HAMILTON        004 05-22-1850 328 
00004394 LADY COLEBROOKE      006 05-27-1850 052 
00004395 HENRY                061 05-27-1850 193 
00004396 ADAM CARR            006 04-22-1850 110 
00004397 EMIGRANT             004 04-25-1850 204 
00004398 ATLAS                004 05-27-1850 312 
00004400 DANUBE               004 04-13-1850 266 
00004401 AMERICA              004 04-09-1850 427 
00004408 CHAOS                004 04-22-1850 198 
00004409 WM. D. SEWELL        004 04-11-1850 280 
00004410 MANHATTAN            004 04-09-1850 745 
00004411 PHILADELPHIA         004 04-23-1850 517 
00004412 WABAN                004 04-10-1850 280 
00004413 ASHLAND              046 04-20-1850 149 
00004414 MISSISSIPPI          061 04-20-1850 142 
00004415 GLADIATOR            061 04-22-1850 002 
00004416 JOSEPHINE            004 04-22-1850 192 
00004417 CORA LINN            006 04-22-1850 018 
00004418 LONDON               106 04-22-1850 148 
00004419 DROMAHAIR            106 04-26-1850 150 
00004420 CORNELIA             004 04-27-1850 169 
00004421 NEW YORK             004 04-30-1850 348 
00004422 HAITI                122 04-25-1850 001 
00004423 MONTEZUMA            049 04-25-1850 010 
00004424 CELESTE              134 04-23-1850 121 
00004425 ELIZA                050 05-17-1850 084 
00004426 NIAGARA              004 05-09-1850 018 
00004427 NEW HAMPSHIRE        004 04-25-1850 249 
00004429 MARGARET             162 05-01-1850 013 
00004430 EDWARD               046 05-01-1850 124 
00004431 UNDINE               134 04-26-1850 098 
00004442 BROTHERS             179 05-02-1850 001 
00004445 JAMES FAGAN          059 05-06-1850 233 
00004446 SWITZERLAND          004 04-29-1850 205 
00004447 HARMONIA             006 05-04-1850 011 
00004448 CHINA                004 05-04-1850 232 
00004449 ANNIE                018 05-17-1850 232 
00004450 ENTERPRISE           004 05-13-1850 272 
00004451 NORWAY               004 05-08-1850 142 
00004452 NEW WORLD            004 05-17-1850 369 
00004453 INDUSTRY             106 04-30-1850 133 
00004454 NAOMI                004 05-27-1850 263 
00004458 AFGHAN               004 04-25-1850 226 
00004460 ADONIA               116 05-09-1850 001 
00004461 ALBERT GALLATIN      004 05-10-1850 714 
00004462 AMERICAN EAGLE       061 07-29-1850 013 
00004463 A.Z.                 004 05-17-1850 135 
00004464 HESPERUS             018 05-08-1850 147 
00004465 ANDREW FOSTER        004 05-16-1850 283 
00004466 EUGENIA              140 05-08-1850 003 
00004467 ABBY LAND            004 05-07-1850 210 
00004468 SOUTHHAMPTON         061 05-11-1850 001 
00004469 SARAH PARKER         053 07-12-1850 133 
00004470 MARCHIONESS OF BUTE  053 05-15-1850 248 
00004472 KATE HOWE            004 05-14-1850 112 
00004473 WILLIAN RATHBONE     004 05-14-1850 358 
00004475 WATTROW              046 05-17-1850 118 
00004477 CAMBRIDGE            004 05-17-1850 302 
00004478 WATERFORD            050 05-16-1850 119 
00004479 CONSTITUTION         004 05-11-1850 628 
00004480 EL DORADO            061 05-16-1850 109 
00004481 BROTHERS             053 05-20-1850 205 
00004482 ORONOCO              050 05-20-1850 193 
00004483 FIDELIA              004 05-11-1850 367 
00004484 ANNONDALE            004 05-20-1850 267 
00004485 ROSCIUS              004 05-13-1850 263 
00004486 SIR HARRY SMITH      006 05-18-1850 020 
00004487 FIDES                004 10-29-1850 213 
00004488 EMPIRE STATE         268 12-26-1849 001 
00004489 EMPIRE STATE         004 05-18-1850 633 
00004490 CHARLES CROOKER      004 05-14-1850 321 
00004491 NIAGARA              004 05-14-1850 256 
00004492 CAMBRIA              004 05-02-1850 015 
00004493 NESTORIAN            004 05-04-1850 231 
00004494 FANNY                003 05-01-1850 163 
00004497 CHARLES CROCKER      004 10-16-1850 448 
00004498 MASONIC              004 05-13-1850 168 
00004499 ANNA TIFT            004 05-01-1850 279 
00004501 DELAWARE             004 05-13-1850 035 
00004502 IVANHOE              004 05-13-1850 301 
00004503 GRACE MCNEA          004 05-07-1850 258 
00004504 ADALINE              061 07-12-1850 231 
00004505 ELLEN                004 07-13-1850 436 
00004507 ELIZABETH            059 05-17-1850 122 
00004508 LIVING AGE           004 05-14-1850 289 
00004510 OPHELIA              004 05-14-1850 234 
00004511 HUGUENOT             004 05-14-1850 270 
